id,Decision,Host_is_superhost,Host_identity_verified,Neighbourhood,Room_type,Accommodates,Essentials,Cooking,Balcony,Parking,Price,Number_of_reviews,Review_scores_rating,Instant_bookable,Month
4732,1,1,1,28804,Entire home/apt,6,5,5,1,1,325.0,161,4.96,0,September
4733,1,1,1,28804,Entire home/apt,8,5,5,1,1,206.0,123,4.89,1,September
4734,1,1,1,28805,Entire home/apt,4,4,5,1,1,145.0,30,4.93,0,August
4735,1,1,1,28803,Entire home/apt,2,4,4,1,1,144.0,18,4.94,0,July
4736,0,1,1,28805,Entire home/apt,4,5,5,1,1,280.0,8,5.0,1,August
4737,0,1,1,28801,Entire home/apt,6,5,4,1,1,96.0,462,4.92,0,September
4738,1,1,1,28803,Entire home/apt,2,4,3,0,1,167.0,10,4.9,1,August
4739,0,0,1,28803,Entire home/apt,2,4,0,0,1,88.0,11,4.9,0,September
4740,1,1,0,28804,Private room,2,5,1,0,1,132.0,110,4.98,1,August
4741,1,1,1,28805,Private room,2,5,2,1,1,76.0,81,4.99,0,August
4742,1,1,1,28801,Entire home/apt,5,5,3,1,1,146.0,67,4.82,1,June
4743,1,1,0,28806,Entire home/apt,2,5,4,1,1,115.0,222,4.97,0,August
4744,0,1,0,28806,Entire home/apt,6,5,5,1,1,180.0,41,4.95,1,July
4745,0,1,0,28806,Entire home/apt,5,5,3,0,1,135.0,34,4.85,0,July
4746,1,1,1,28801,Entire home/apt,6,5,5,1,1,381.0,7,5.0,1,June
4747,1,1,1,28801,Entire home/apt,4,3,4,0,0,281.0,64,4.89,1,August
4748,1,1,0,28806,Entire home/apt,4,5,3,0,1,122.0,76,4.92,1,August
4749,1,1,1,28804,Entire home/apt,5,5,5,1,1,126.0,92,4.96,1,September
4750,1,1,1,28704,Entire home/apt,6,5,5,1,1,256.0,13,5.0,1,August
4751,0,1,1,28803,Entire home/apt,3,5,5,1,1,81.0,21,5.0,0,June
4752,0,1,1,28803,Private room,6,5,3,0,1,70.0,87,5.0,1,September
4753,1,0,1,28732,Entire home/apt,2,5,5,0,1,85.0,32,5.0,0,June
4754,0,1,0,28805,Entire home/apt,10,4,1,0,1,400.0,8,5.0,0,July
4755,1,1,1,28801,Private room,2,5,1,1,1,92.0,314,4.8,0,June
4756,1,1,1,28806,Private room,4,5,4,1,1,82.0,105,4.92,1,July
4757,0,1,1,28704,Private room,2,5,3,1,1,42.0,33,4.97,0,July
4758,1,0,1,28806,Entire home/apt,2,5,2,1,1,91.0,150,4.85,1,August
4759,1,0,1,28806,Entire home/apt,8,5,5,0,1,195.0,2,5.0,1,July
4760,1,0,0,28803,Entire home/apt,7,5,5,1,1,232.0,9,5.0,1,August
4761,0,1,1,28801,Entire home/apt,4,5,5,1,1,59.0,6,5.0,1,August
4762,0,1,0,28801,Private room,3,4,0,0,1,182.0,1,5.0,0,June
4763,1,1,1,28801,Entire home/apt,8,4,4,0,1,424.0,51,4.82,1,June
4764,0,0,1,28801,Entire home/apt,6,4,0,0,1,300.0,0,0.0,0,June
4765,1,1,1,28803,Entire home/apt,2,5,3,0,1,100.0,249,4.96,0,June
4766,0,1,1,28804,Entire home/apt,2,5,5,1,1,195.0,81,4.96,0,July
4767,1,1,1,28803,Entire home/apt,8,5,3,0,1,105.0,25,4.88,1,August
4768,1,1,1,28801,Entire home/apt,2,5,5,0,1,195.0,110,4.96,1,August
4769,0,1,0,28806,Entire home/apt,4,5,5,1,1,185.0,167,4.95,1,July
4770,1,1,1,28806,Entire home/apt,3,5,4,0,1,70.0,99,4.95,1,June
4771,1,1,1,28806,Entire home/apt,4,5,5,1,1,101.0,212,4.94,1,September
4772,1,1,1,28806,Entire home/apt,4,5,5,1,0,160.0,69,4.96,0,August
4773,1,0,1,28715,Entire home/apt,2,5,5,1,1,114.0,26,4.73,1,July
4774,1,1,0,28806,Entire home/apt,2,5,5,1,1,92.0,71,4.99,0,July
4775,1,1,1,28801,Hotel room,2,5,2,1,1,363.0,24,4.96,1,August
4776,0,1,1,28801,Entire home/apt,2,5,5,1,1,70.0,180,4.79,1,August
4777,0,1,1,28806,Entire home/apt,4,5,4,1,1,91.0,202,4.93,0,June
4778,0,0,0,28704,Entire home/apt,2,5,4,1,1,169.0,1,5.0,1,June
4779,1,1,1,28806,Entire home/apt,4,5,4,1,1,128.0,229,4.9,0,June
4780,1,1,1,28801,Private room,3,5,0,1,1,176.0,8,4.88,1,July
4781,1,1,0,28806,Entire home/apt,6,5,5,1,1,134.0,59,4.98,0,June
4782,1,0,1,28801,Private room,2,5,2,0,1,116.0,15,4.27,1,September
4783,1,1,1,28803,Entire home/apt,4,5,1,1,1,147.0,7,5.0,1,July
4784,1,1,1,28801,Entire home/apt,2,5,5,0,1,147.0,99,4.94,0,June
4785,0,1,0,28704,Entire home/apt,5,5,5,1,1,150.0,82,4.8,0,June
4786,0,1,1,28801,Entire home/apt,6,5,5,1,1,542.0,13,4.92,1,July
4787,0,0,1,28801,Entire home/apt,3,5,3,0,1,141.0,20,4.75,0,August
4788,1,1,1,28805,Private room,2,5,5,1,1,47.0,195,4.61,0,June
4789,1,0,1,28805,Entire home/apt,8,4,4,1,1,435.0,2,4.5,1,June
4790,1,0,1,28806,Entire home/apt,4,5,5,1,1,162.0,26,5.0,1,June
4791,1,1,1,28806,Entire home/apt,5,5,3,0,1,135.0,36,4.83,0,September
4792,1,1,1,28804,Entire home/apt,4,5,5,1,1,159.0,43,4.77,0,June
4793,1,1,1,28801,Entire home/apt,6,4,1,0,1,249.0,202,5.0,0,June
4794,1,1,1,28805,Entire home/apt,4,5,5,1,1,508.0,354,4.99,0,September
4795,1,1,0,28804,Entire home/apt,2,5,5,1,1,90.0,79,4.97,1,June
4796,1,1,0,28704,Entire home/apt,8,5,5,1,1,229.0,12,5.0,0,July
4797,1,1,1,28803,Entire home/apt,12,5,5,1,1,288.0,19,4.84,1,September
4798,1,1,1,28801,Entire home/apt,6,5,5,1,1,381.0,34,4.79,1,June
4799,0,0,1,28805,Entire home/apt,3,5,3,1,1,130.0,8,4.63,0,August
4800,0,1,0,28803,Entire home/apt,4,5,4,1,1,145.0,28,4.96,0,August
4801,0,1,1,28801,Entire home/apt,4,5,5,0,1,55.0,135,4.84,0,June
4802,1,1,0,28806,Entire home/apt,2,5,5,1,1,82.0,40,4.95,0,August
4803,1,1,1,28803,Entire home/apt,2,5,3,1,1,82.0,241,4.93,0,July
4804,1,1,1,28801,Hotel room,12,5,3,1,1,808.0,9,4.89,1,June
4805,0,1,1,28804,Entire home/apt,4,5,5,1,1,89.0,305,4.98,1,August
4806,0,1,1,28805,Entire home/apt,4,5,5,0,1,135.0,52,4.98,1,July
4807,1,1,1,28801,Shared room,1,5,1,0,0,35.0,53,4.7,1,September
4808,1,1,1,28806,Private room,2,5,3,1,1,101.0,35,4.89,0,September
4809,1,1,1,28801,Entire home/apt,2,5,5,0,1,151.0,74,4.8,1,September
4810,0,0,1,28806,Entire home/apt,2,5,3,0,1,109.0,178,4.95,1,September
4811,1,1,0,28806,Entire home/apt,6,5,5,1,1,180.0,46,4.96,1,August
4812,1,1,1,28801,Entire home/apt,2,5,4,1,1,123.0,201,5.0,0,June
4813,1,1,1,28804,Entire home/apt,14,5,5,1,1,336.0,189,4.93,0,August
4814,1,0,1,28805,Entire home/apt,4,5,0,1,1,127.0,15,4.47,0,August
4815,1,1,1,28801,Entire home/apt,6,4,5,0,1,381.0,41,4.88,1,August
4816,0,0,1,28715,Entire home/apt,6,5,5,1,1,153.0,84,4.88,1,June
4817,1,1,1,28805,Entire home/apt,12,5,5,1,1,671.0,118,4.96,0,September
4818,1,0,0,28803,Entire home/apt,4,4,1,0,1,196.0,14,4.79,1,September
4819,1,1,0,28806,Entire home/apt,4,2,0,0,1,19.0,56,4.79,1,June
4820,1,1,1,28804,Entire home/apt,4,5,5,0,1,281.0,33,4.82,1,September
4821,0,1,1,28801,Entire home/apt,4,5,5,1,1,481.0,13,4.85,1,July
4822,1,0,1,28806,Entire home/apt,2,2,1,0,1,72.0,19,4.95,1,June
4823,1,0,0,28805,Entire home/apt,4,4,0,0,0,176.0,0,0.0,1,June
4824,1,1,1,28803,Entire home/apt,2,4,2,1,1,119.0,14,5.0,1,July
4825,0,1,1,28801,Entire home/apt,2,5,4,0,1,48.0,3,5.0,0,July
4826,1,0,1,28804,Entire home/apt,3,5,4,1,1,132.0,122,4.86,0,September
4827,0,1,1,28806,Entire home/apt,4,3,5,1,1,163.0,20,4.85,0,June
4828,0,1,0,28801,Entire home/apt,2,5,5,1,1,91.0,6,5.0,0,July
4829,1,1,1,28803,Entire home/apt,8,4,5,0,1,366.0,1,5.0,1,June
4830,0,1,0,28806,Entire home/apt,2,5,5,0,1,89.0,107,4.99,1,July
4831,1,1,0,28803,Entire home/apt,2,5,3,0,1,72.0,229,4.94,1,August
4832,0,1,1,28704,Entire home/apt,3,5,3,1,1,97.0,406,4.99,1,June
4833,1,0,1,28806,Entire home/apt,6,5,5,1,1,151.0,7,4.71,1,July
4834,1,1,1,28804,Entire home/apt,4,5,4,1,1,118.0,127,4.96,1,August
4835,0,1,1,28801,Entire home/apt,4,5,5,1,1,155.0,2,5.0,0,June
4836,1,0,1,28803,Entire home/apt,2,5,3,1,1,193.0,330,4.83,0,July
4837,0,1,1,28803,Entire home/apt,4,5,5,1,1,150.0,194,4.93,1,August
4838,0,1,1,28805,Entire home/apt,6,5,5,1,1,225.0,60,4.68,0,June
4839,1,1,1,28805,Entire home/apt,6,5,5,1,1,416.0,59,4.98,1,August
4840,0,0,1,28803,Entire home/apt,8,3,4,0,1,340.0,9,4.67,1,June
4841,0,1,1,28801,Entire home/apt,6,5,3,1,1,153.0,75,4.99,1,August
4842,0,0,1,28803,Entire home/apt,4,5,0,0,1,180.0,0,0.0,0,July
4843,0,1,1,28805,Entire home/apt,4,5,3,1,1,80.0,215,4.98,1,June
4844,0,0,1,28801,Entire home/apt,4,5,0,1,1,200.0,4,5.0,0,September
4845,0,1,1,28804,Entire home/apt,2,5,3,1,1,125.0,159,4.9,0,July
4846,0,0,1,28806,Entire home/apt,12,5,5,1,1,392.0,34,4.82,1,July
4847,1,1,0,28805,Entire home/apt,5,5,5,1,1,278.0,48,5.0,1,August
4848,1,1,1,28804,Private room,2,5,2,0,1,44.0,40,5.0,0,June
4849,0,1,1,28806,Entire home/apt,3,5,3,1,1,86.0,82,4.91,0,August
4850,1,1,1,28803,Entire home/apt,6,5,5,1,1,229.0,45,4.96,0,September
4851,1,1,1,28806,Private room,2,5,0,0,1,70.0,61,4.77,1,August
4852,0,1,1,28805,Entire home/apt,4,5,3,1,1,150.0,168,5.0,0,August
4853,1,1,1,28806,Entire home/apt,4,5,5,1,1,174.0,148,4.8,1,September
4854,1,1,0,28704,Entire home/apt,8,5,5,1,1,161.0,302,4.99,0,July
4855,1,1,1,28805,Entire home/apt,2,5,5,0,1,144.0,204,4.89,0,June
4856,0,1,0,28803,Entire home/apt,10,5,5,1,1,141.0,367,4.89,1,August
4857,1,1,1,28732,Entire home/apt,8,4,5,1,1,284.0,13,4.92,1,August
4858,1,0,0,28715,Entire home/apt,7,5,5,1,1,208.0,472,4.71,1,August
4859,1,1,1,28805,Entire home/apt,2,5,4,1,1,107.0,81,4.96,1,June
4860,0,1,1,28801,Private room,2,4,4,1,1,78.0,116,4.9,1,September
4861,0,1,0,28806,Entire home/apt,3,5,3,0,1,63.0,67,4.93,0,June
4862,1,1,1,28801,Hotel room,2,4,2,0,1,213.0,22,4.91,1,July
4863,0,1,1,28715,Entire home/apt,4,5,3,1,1,96.0,69,4.96,1,September
4864,1,0,1,28804,Private room,2,5,0,0,1,274.0,5,5.0,1,June
4865,0,0,1,28803,Hotel room,4,4,3,0,1,84.0,31,4.58,1,July
4866,1,0,1,28803,Entire home/apt,10,5,1,0,1,238.0,6,5.0,1,September
4867,0,1,1,28805,Entire home/apt,3,5,4,1,1,101.0,321,4.98,0,September
4868,0,1,1,28804,Entire home/apt,2,4,0,0,1,295.0,2,5.0,0,September
4869,1,1,1,28806,Entire home/apt,2,5,5,1,1,114.0,80,4.95,1,June
4870,1,1,1,28804,Entire home/apt,6,5,5,1,1,119.0,105,4.68,1,August
4871,0,0,1,28805,Entire home/apt,8,4,4,1,1,410.0,13,4.69,1,July
4872,0,1,1,28801,Entire home/apt,2,4,0,0,0,65.0,3,5.0,0,June
4873,0,0,0,28704,Entire home/apt,4,4,4,1,1,132.0,5,4.4,1,June
4874,0,1,0,28801,Entire home/apt,7,5,5,0,1,139.0,126,4.86,1,September
4875,1,1,1,28806,Entire home/apt,6,5,5,1,1,325.0,48,4.96,0,July
4876,1,0,1,28704,Entire home/apt,6,4,1,0,1,200.0,2,5.0,1,July
4877,1,0,1,28803,Private room,2,5,2,0,1,62.0,155,4.88,0,July
4878,1,1,1,28801,Entire home/apt,4,4,1,0,1,197.0,537,4.96,1,September
4879,1,1,1,28806,Entire home/apt,4,5,5,1,1,95.0,155,4.83,0,August
4880,1,1,0,28806,Entire home/apt,4,5,5,0,1,140.0,55,4.89,1,June
4881,1,1,0,28806,Entire home/apt,4,5,2,0,1,136.0,23,5.0,1,August
4882,0,1,1,28801,Entire home/apt,6,4,4,0,1,366.0,87,4.83,1,June
4883,1,1,1,28805,Entire home/apt,10,5,5,1,1,415.0,37,4.97,1,September
4884,1,1,1,28806,Entire home/apt,6,5,5,1,1,264.0,106,4.96,1,September
4885,1,1,1,28804,Entire home/apt,4,5,3,1,1,236.0,199,4.98,0,August
4886,0,1,1,28804,Entire home/apt,2,5,5,1,1,55.0,11,5.0,0,June
4887,1,1,1,28806,Entire home/apt,4,3,5,1,1,180.0,111,4.85,0,July
4888,1,1,1,28704,Entire home/apt,2,5,5,1,1,109.0,15,4.8,0,September
4889,1,0,1,28805,Entire home/apt,6,4,4,0,1,145.0,14,5.0,1,August
4890,1,1,1,28804,Private room,2,5,1,0,1,50.0,98,4.84,1,August
4891,1,1,1,28801,Entire home/apt,4,4,4,0,1,252.0,52,4.85,1,July
4892,0,0,1,28806,Entire home/apt,8,5,5,1,1,174.0,8,5.0,1,August
4893,1,1,1,28804,Entire home/apt,2,5,3,1,1,94.0,178,4.97,0,July
4894,1,1,1,28801,Entire home/apt,6,4,4,0,1,366.0,57,4.65,1,September
4895,1,1,1,28804,Entire home/apt,2,5,2,1,1,92.0,29,4.93,1,August
4896,1,1,1,28801,Private room,1,5,1,1,1,52.0,243,4.81,0,June
4897,1,1,0,28803,Private room,3,5,3,1,1,80.0,27,4.96,1,July
4898,1,1,1,28806,Entire home/apt,2,5,5,1,1,131.0,54,4.72,1,June
4899,0,1,1,28704,Entire home/apt,2,5,5,0,1,176.0,49,5.0,1,July
4900,1,1,1,28801,Entire home/apt,6,5,5,1,1,624.0,0,0.0,1,June
4901,1,1,1,28803,Private room,2,5,2,0,1,56.0,591,4.82,1,September
4902,1,1,1,28804,Entire home/apt,3,5,5,1,1,176.0,349,4.99,1,September
4903,1,1,1,28801,Entire home/apt,4,3,5,1,1,180.0,47,4.74,0,August
4904,1,1,0,28732,Private room,3,5,2,0,1,43.0,143,4.97,1,July
4905,1,1,0,28801,Private room,2,4,1,0,1,123.0,113,4.95,0,August
4906,0,0,1,28806,Entire home/apt,4,4,0,0,1,80.0,16,4.57,0,September
4907,1,1,0,28803,Entire home/apt,2,5,4,1,1,76.0,273,4.93,1,July
4908,0,1,1,28801,Entire home/apt,6,4,4,0,1,381.0,86,4.97,1,July
4909,1,0,1,28803,Entire home/apt,2,3,4,1,1,186.0,14,4.93,1,August
4910,0,1,1,28801,Entire home/apt,4,5,2,0,1,93.0,6,4.83,1,August
4911,1,0,0,28806,Entire home/apt,4,5,5,1,1,164.0,7,5.0,1,July
4912,0,1,1,28704,Entire home/apt,4,5,5,0,1,99.0,87,4.99,0,June
4913,0,1,0,28732,Private room,2,5,2,0,1,44.0,90,4.92,0,August
4914,1,1,1,28704,Entire home/apt,4,5,4,1,1,102.0,111,4.92,1,June
4915,0,1,1,28803,Entire home/apt,2,5,5,1,1,157.0,161,5.0,1,September
4916,1,0,1,28804,Entire home/apt,7,5,5,1,1,217.0,109,4.64,1,June
4917,1,1,1,28806,Entire home/apt,6,5,5,1,1,180.0,95,4.89,1,August
4918,1,1,1,28803,Entire home/apt,4,5,3,1,1,96.0,83,4.9,0,September
4919,1,1,1,28801,Private room,2,4,0,0,1,262.0,5,5.0,1,June
4920,1,0,1,28801,Private room,4,5,3,1,1,101.0,21,4.9,1,September
4921,1,0,1,28803,Entire home/apt,8,5,3,1,1,170.0,74,4.77,1,June
4922,0,0,1,28804,Entire home/apt,4,5,5,1,1,134.0,57,4.87,0,August
4923,0,1,1,28803,Entire home/apt,4,5,5,1,1,100.0,219,4.99,1,July
4924,1,1,1,28806,Entire home/apt,2,5,3,0,1,57.0,45,4.98,1,June
4925,0,1,1,28804,Entire home/apt,2,5,5,0,1,71.0,50,4.72,1,June
4926,0,1,0,28801,Entire home/apt,4,5,5,1,1,196.0,25,4.96,0,August
4927,1,0,1,28803,Hotel room,4,4,3,0,1,199.0,69,4.36,1,September
4928,1,0,1,28801,Private room,2,4,0,0,1,277.0,0,0.0,1,August
4929,0,0,0,28805,Entire home/apt,3,5,5,1,1,136.0,0,0.0,1,June
4930,0,1,1,28803,Entire home/apt,3,5,2,0,1,91.0,39,5.0,0,July
4931,0,0,1,28804,Private room,4,5,5,1,1,103.0,5,4.8,1,September
4932,0,0,0,28804,Entire home/apt,2,4,5,1,1,295.0,9,5.0,0,September
4933,1,0,1,28806,Entire home/apt,2,5,4,0,1,146.0,50,4.92,1,September
4934,0,0,0,28805,Entire home/apt,4,4,0,0,1,150.0,75,4.64,0,July
4935,0,0,1,28801,Entire home/apt,6,5,5,1,1,575.0,12,5.0,1,June
4936,1,1,1,28801,Entire home/apt,6,5,5,1,1,381.0,52,4.87,1,July
4937,0,0,1,28704,Entire home/apt,2,5,0,0,1,49.0,1,5.0,0,September
4938,1,0,1,28804,Entire home/apt,7,5,5,1,1,184.0,115,4.59,1,September
4939,1,1,1,28806,Entire home/apt,6,5,5,0,1,272.0,8,4.88,1,September
4940,0,1,0,28804,Entire home/apt,2,4,4,1,1,89.0,99,5.0,1,September
4941,1,1,0,28801,Private room,2,5,3,1,1,46.0,178,4.87,1,September
4942,0,1,1,28804,Entire home/apt,3,5,4,1,1,232.0,83,4.99,0,August
4943,1,1,1,28801,Entire home/apt,4,5,5,1,1,381.0,14,4.86,1,September
4944,1,1,1,28804,Entire home/apt,4,5,4,0,1,190.0,17,5.0,1,September
4945,0,1,1,28803,Private room,2,5,5,1,1,35.0,67,4.87,0,August
4946,0,1,1,28804,Entire home/apt,6,5,5,0,1,119.0,249,4.9,1,September
4947,1,1,0,28805,Entire home/apt,2,5,3,1,1,72.0,66,5.0,0,September
4948,0,1,0,28704,Private room,1,5,5,0,1,39.0,15,4.87,0,July
4949,0,1,0,28806,Entire home/apt,3,5,2,1,1,125.0,69,4.88,1,September
4950,0,0,0,28803,Entire home/apt,4,4,3,1,1,112.0,0,0.0,1,June
4951,0,1,1,28801,Entire home/apt,4,5,5,1,1,125.0,12,5.0,0,August
4952,0,0,0,28805,Entire home/apt,2,5,3,0,0,1874.0,0,0.0,1,July
4953,1,1,1,28803,Private room,2,5,1,1,1,46.0,184,4.85,0,July
4954,1,1,0,28704,Entire home/apt,2,4,1,0,1,79.0,249,4.99,1,August
4955,0,0,1,28801,Entire home/apt,3,5,5,0,1,74.0,6,5.0,1,August
4956,1,1,1,28803,Entire home/apt,6,5,5,1,1,263.0,52,4.96,1,June
4957,1,1,1,28804,Entire home/apt,2,5,3,1,1,104.0,313,4.98,1,September
4958,1,1,0,28801,Private room,2,4,0,0,1,81.0,226,4.95,1,June
4959,1,0,0,28803,Entire home/apt,2,3,4,1,1,150.0,23,4.83,1,September
4960,1,1,1,28704,Entire home/apt,5,5,5,1,1,145.0,66,4.95,1,August
4961,0,1,0,28801,Entire home/apt,6,5,5,1,1,111.0,31,4.71,1,July
4962,1,0,0,28801,Entire home/apt,4,5,3,0,1,163.0,129,4.88,1,September
4963,0,0,1,28801,Entire home/apt,6,5,5,1,1,195.0,72,4.72,1,September
4964,0,1,1,28801,Entire home/apt,2,5,2,1,1,104.0,59,5.0,0,September
4965,1,0,1,28801,Private room,4,5,3,0,1,116.0,68,4.44,1,September
4966,0,1,1,28704,Entire home/apt,6,5,5,1,1,221.0,10,5.0,1,July
4967,1,1,1,28806,Entire home/apt,4,5,5,1,1,199.0,110,4.9,0,June
4968,1,0,1,28801,Entire home/apt,4,4,4,0,1,170.0,6,5.0,1,September
4969,0,0,1,28801,Entire home/apt,4,3,0,0,1,85.0,12,5.0,0,June
4970,1,1,1,28805,Entire home/apt,6,5,5,1,1,138.0,220,4.97,1,July
4971,1,1,0,28715,Private room,2,4,4,1,1,45.0,92,4.89,0,September
4972,1,1,1,28801,Private room,2,5,0,0,1,101.0,217,4.97,1,June
4973,1,1,1,28715,Entire home/apt,4,5,4,1,1,78.0,221,4.95,1,August
4974,1,1,1,28704,Entire home/apt,8,5,5,1,1,150.0,32,4.91,1,June
4975,1,1,1,28801,Private room,2,5,2,1,1,210.0,10,5.0,1,September
4976,1,1,1,28805,Entire home/apt,2,5,5,1,1,165.0,42,4.81,1,June
4977,1,1,1,28801,Entire home/apt,6,5,3,1,1,164.0,232,4.91,1,July
4978,0,1,1,28801,Entire home/apt,4,5,4,0,1,118.0,126,4.92,1,July
4979,1,0,1,28805,Entire home/apt,4,5,5,1,1,122.0,26,4.73,1,September
4980,0,0,1,28805,Entire home/apt,7,4,0,0,1,149.0,2,5.0,0,June
4981,1,1,1,28805,Entire home/apt,7,5,5,1,1,300.0,77,5.0,0,August
4982,1,1,1,28804,Entire home/apt,4,5,4,1,1,94.0,536,4.69,1,August
4983,1,1,1,28801,Private room,1,5,1,1,1,52.0,94,4.89,0,July
4984,1,1,1,28704,Entire home/apt,10,4,0,0,1,410.0,8,5.0,0,September
4985,0,1,1,28806,Entire home/apt,5,5,5,1,1,94.0,216,4.84,0,June
4986,0,1,0,28806,Entire home/apt,2,5,4,1,1,85.0,121,5.0,1,June
4987,1,1,1,28803,Entire home/apt,3,4,1,0,1,144.0,546,4.98,1,August
4988,1,1,1,28803,Entire home/apt,2,5,4,0,1,104.0,35,4.91,0,August
4989,1,1,1,28801,Entire home/apt,6,5,4,1,1,254.0,103,4.98,1,August
4990,0,1,1,28803,Private room,2,5,2,0,1,130.0,109,4.95,1,August
4991,0,0,1,28804,Private room,2,1,3,0,1,40.0,47,4.2,0,July
4992,1,0,1,28806,Entire home/apt,2,2,1,0,1,58.0,40,4.58,1,August
4993,1,1,1,28732,Entire home/apt,8,5,5,1,1,259.0,123,4.94,0,August
4994,1,0,0,28801,Entire home/apt,2,2,4,0,0,409.0,23,4.87,1,September
4995,1,1,1,28806,Entire home/apt,4,5,5,1,1,119.0,90,4.87,0,June
4996,1,1,1,28805,Entire home/apt,6,5,5,1,1,173.0,31,5.0,0,August
4997,1,1,1,28806,Entire home/apt,10,5,5,1,1,227.0,60,5.0,1,September
4998,0,1,1,28806,Entire home/apt,2,5,5,1,1,139.0,16,4.75,0,September
4999,0,1,1,28805,Entire home/apt,6,5,5,1,1,149.0,33,4.88,1,June
5000,1,1,1,28804,Entire home/apt,12,5,5,1,1,150.0,13,5.0,1,September
5001,1,1,1,28801,Entire home/apt,4,5,5,0,1,282.0,21,4.76,1,August
5002,1,0,1,28806,Private room,3,5,3,0,1,81.0,8,5.0,1,June
5003,1,1,1,28801,Private room,2,4,5,1,1,169.0,284,4.98,0,September
5004,1,1,1,28805,Entire home/apt,3,5,2,0,1,116.0,215,4.97,0,June
5005,0,0,0,28801,Entire home/apt,4,5,5,1,1,130.0,18,5.0,0,September
5006,1,1,1,28805,Entire home/apt,4,4,2,1,1,217.0,18,4.67,0,July
5007,1,0,1,28803,Entire home/apt,8,5,5,0,1,210.0,102,4.84,1,July
5008,1,1,1,28806,Private room,2,5,1,1,1,90.0,43,4.95,0,June
5009,1,0,0,28805,Entire home/apt,8,5,5,1,1,111.0,21,5.0,0,July
5010,1,1,1,28805,Private room,2,5,3,1,1,49.0,52,4.87,1,September
5011,1,1,1,28803,Entire home/apt,4,5,2,1,1,93.0,108,4.84,0,August
5012,0,1,1,28806,Entire home/apt,6,5,5,1,1,239.0,117,4.91,0,June
5013,1,1,1,28704,Entire home/apt,14,5,5,0,1,382.0,2,5.0,1,September
5014,1,1,1,28806,Entire home/apt,6,5,5,1,1,174.0,99,4.9,1,September
5015,1,1,1,28806,Entire home/apt,3,5,4,1,1,89.0,112,4.95,0,August
5016,1,1,0,28801,Entire home/apt,3,5,4,1,1,124.0,233,4.82,0,June
5017,1,1,1,28806,Entire home/apt,3,5,4,1,1,118.0,104,4.94,0,June
5018,1,0,1,28806,Entire home/apt,8,5,5,1,1,223.0,240,4.78,1,August
5019,1,1,1,28801,Private room,2,5,2,0,1,210.0,12,4.75,1,August
5020,1,0,1,28806,Private room,2,4,1,0,1,35.0,7,5.0,0,June
5021,1,1,1,28803,Entire home/apt,6,5,5,1,1,242.0,56,4.86,0,August
5022,1,1,1,28732,Entire home/apt,4,5,5,0,1,84.0,220,4.88,1,September
5023,1,0,1,28806,Entire home/apt,2,5,5,1,1,99.0,240,4.84,1,September
5024,0,1,1,28804,Entire home/apt,8,5,5,1,1,375.0,0,0.0,1,July
5025,1,1,1,28801,Entire home/apt,2,4,1,0,0,263.0,93,4.98,1,June
5026,0,1,1,28801,Entire home/apt,2,5,5,0,1,55.0,2,4.5,0,July
5027,1,1,1,28704,Entire home/apt,2,5,3,1,1,69.0,33,4.82,1,June
5028,0,1,1,28801,Entire home/apt,4,5,5,0,1,55.0,135,4.84,0,August
5029,1,0,1,28801,Private room,3,5,1,1,1,349.0,0,0.0,1,July
5030,1,0,1,28806,Entire home/apt,2,5,2,1,1,95.0,149,4.85,1,July
5031,1,0,1,28806,Entire home/apt,10,4,4,0,1,150.0,17,4.71,1,June
5032,0,1,1,28801,Entire home/apt,2,5,5,1,1,75.0,6,4.83,0,September
5033,0,0,0,28715,Entire home/apt,4,5,5,1,1,184.0,37,4.86,1,September
5034,1,1,0,28806,Entire home/apt,2,2,0,1,1,19.0,13,4.54,1,July
5035,1,0,0,28801,Entire home/apt,4,2,4,0,0,378.0,22,4.68,1,August
5036,0,1,1,28804,Entire home/apt,2,5,4,1,1,150.0,42,4.95,1,September
5037,1,0,1,28803,Entire home/apt,16,4,4,1,1,1450.0,5,5.0,1,August
5038,1,0,0,28801,Private room,2,5,3,1,1,348.0,0,0.0,1,September
5039,1,0,1,28806,Entire home/apt,4,5,5,1,1,275.0,11,4.91,0,August
5040,0,1,1,28804,Entire home/apt,2,4,0,0,1,295.0,2,5.0,0,July
5041,0,1,1,28806,Entire home/apt,2,5,4,1,1,87.0,91,4.88,1,September
5042,1,1,1,28803,Entire home/apt,2,5,3,1,1,124.0,94,4.88,1,June
5043,1,1,1,28801,Entire home/apt,5,4,1,0,0,224.0,63,4.95,1,June
5044,0,1,0,28801,Private room,2,5,2,1,1,136.0,1,5.0,0,June
5045,1,1,1,28803,Entire home/apt,6,5,5,1,1,167.0,51,4.92,1,August
5046,0,1,1,28803,Entire home/apt,2,5,3,0,1,115.0,84,4.94,0,June
5047,1,1,1,28801,Hotel room,2,4,2,0,1,377.0,22,4.91,1,August
5048,0,1,1,28704,Private room,2,5,3,1,1,42.0,36,4.97,0,September
5049,1,1,1,28806,Entire home/apt,4,5,5,1,1,218.0,17,4.94,0,June
5050,0,1,1,28715,Private room,2,5,3,1,1,88.0,93,4.96,0,September
5051,1,1,1,28804,Entire home/apt,2,5,5,1,1,125.0,48,4.96,1,September
