Host_is_superhost,Host_identity_verified,Neighbourhood,Room_type,Accommodates,Essentials,Cooking,Balcony,Parking,Price,Number_of_reviews,Review_scores_rating,Instant_bookable,Month,Decision
1,1,28806,Entire home/apt,4,5,4,0,1,80.0,7,5.0,1,August,0
1,1,28803,Entire home/apt,4,5,5,1,1,110.0,80,5.0,1,July,0
1,1,28804,Entire home/apt,8,5,4,0,1,295.0,10,4.8,1,September,1
0,0,28801,Hotel room,2,4,0,0,1,270.0,1,5.0,1,September,1
1,1,28803,Entire home/apt,2,5,3,0,1,66.0,128,4.84,0,September,1
1,1,28806,Entire home/apt,2,5,3,1,1,96.0,145,4.94,1,July,0
1,1,28806,Entire home/apt,5,5,5,1,1,125.0,106,4.99,0,September,0
0,1,28805,Entire home/apt,4,0,0,1,1,89.0,15,5.0,0,June,1
0,0,28805,Entire home/apt,7,5,5,0,1,145.0,23,4.7,0,August,1
0,1,28806,Entire home/apt,8,4,4,0,1,162.0,11,4.82,1,September,1
1,1,28806,Entire home/apt,7,5,5,1,1,269.0,184,4.82,1,June,0
0,1,28704,Entire home/apt,2,4,2,0,1,95.0,3,5.0,0,June,0
1,1,28806,Entire home/apt,4,4,5,1,1,180.0,37,4.81,0,August,1
0,1,28806,Entire home/apt,3,5,3,1,1,119.0,13,5.0,1,June,1
1,1,28805,Private room,4,5,3,1,1,88.0,10,4.9,1,September,1
1,1,28804,Entire home/apt,4,5,4,1,1,181.0,445,4.97,1,August,1
1,1,28801,Hotel room,2,5,2,1,1,149.0,23,4.95,1,June,1
1,1,28804,Entire home/apt,4,5,5,1,1,143.0,82,4.82,0,August,0
0,0,28805,Private room,2,2,0,0,0,248.0,0,0.0,1,July,1
1,1,28804,Entire home/apt,4,5,5,1,1,186.0,35,4.89,0,July,0
1,1,28803,Entire home/apt,8,5,5,1,1,328.0,40,4.9,1,June,0
1,1,28732,Entire home/apt,2,5,5,1,1,143.0,80,4.99,1,August,1
1,0,28715,Entire home/apt,4,4,0,0,1,135.0,2,5.0,0,July,0
1,1,28803,Entire home/apt,3,5,2,0,1,91.0,37,5.0,0,June,0
1,1,28704,Entire home/apt,4,5,5,1,1,195.0,22,4.91,0,July,1
1,1,28804,Entire home/apt,2,5,2,0,1,92.0,190,4.93,1,September,1
0,0,28801,Entire home/apt,4,5,5,1,1,82.0,0,0.0,1,July,0
1,1,28715,Entire home/apt,6,5,5,1,1,203.0,42,4.86,0,September,1
1,0,28804,Entire home/apt,8,5,5,1,1,340.0,60,4.97,1,July,1
0,1,28803,Private room,6,4,2,1,1,90.0,117,4.9,0,June,0
1,1,28803,Entire home/apt,4,5,5,0,1,209.0,17,4.76,1,August,1
0,1,28804,Entire home/apt,6,5,5,1,1,152.0,24,5.0,1,August,1
0,0,28704,Entire home/apt,4,5,5,1,1,219.0,5,4.4,1,July,0
1,1,28801,Entire home/apt,4,4,5,1,1,180.0,75,4.83,0,July,1
1,1,28806,Shared room,1,5,2,0,1,33.0,289,4.7,1,September,1
0,1,28804,Entire home/apt,8,4,5,1,1,200.0,0,0.0,0,August,0
1,1,28715,Entire home/apt,4,5,5,1,1,92.0,73,4.86,1,June,0
1,1,28803,Private room,2,5,1,1,1,43.0,213,4.87,0,September,1
0,1,28806,Entire home/apt,5,5,2,1,1,121.0,298,4.8,0,June,1
0,0,28806,Private room,5,5,5,1,1,250.0,2,5.0,1,July,0
1,1,28704,Entire home/apt,14,5,5,0,1,401.0,3,5.0,1,August,1
1,1,28806,Entire home/apt,4,5,4,1,1,122.0,232,4.91,0,July,0
0,1,28805,Entire home/apt,16,5,5,1,1,241.0,17,4.76,1,June,1
1,1,28806,Private room,2,4,1,1,1,147.0,35,4.83,1,August,1
1,0,28801,Entire home/apt,5,5,5,1,0,275.0,26,5.0,0,August,1
1,1,28806,Entire home/apt,2,5,4,1,1,130.0,61,4.95,0,August,0
1,1,28806,Entire home/apt,8,5,5,1,1,289.0,27,4.81,1,August,1
0,1,28801,Entire home/apt,4,4,4,0,0,333.0,2,5.0,1,August,1
0,1,28806,Entire home/apt,5,4,4,1,1,95.0,100,4.87,0,June,0
1,1,28805,Entire home/apt,4,5,3,1,1,53.0,322,4.98,0,July,0
0,1,28806,Entire home/apt,10,5,4,1,1,312.0,162,4.78,1,June,1
1,1,28806,Entire home/apt,6,5,5,1,1,138.0,241,4.94,1,September,1
1,1,28804,Entire home/apt,4,5,3,1,1,233.0,191,4.98,0,July,1
1,0,28801,Entire home/apt,2,5,4,1,1,127.0,234,4.87,1,September,0
1,1,28806,Entire home/apt,4,3,5,1,1,180.0,112,4.85,0,August,1
1,0,28806,Entire home/apt,2,5,3,0,1,125.0,29,5.0,1,September,1
1,1,28801,Entire home/apt,8,4,4,0,1,481.0,44,4.77,1,August,1
1,1,28805,Entire home/apt,6,5,5,1,1,230.0,38,4.95,1,June,0
1,1,28805,Entire home/apt,10,5,5,0,1,933.0,38,4.95,1,July,0
0,0,28806,Entire home/apt,8,5,5,1,1,175.0,23,4.96,0,September,1
1,1,28803,Entire home/apt,4,5,4,1,1,138.0,211,4.97,0,August,0
1,0,28801,Entire home/apt,2,5,2,1,1,114.0,309,4.97,1,June,1
1,0,28715,Entire home/apt,6,5,5,1,1,180.0,43,4.84,1,August,1
1,0,28715,Entire home/apt,6,5,5,1,1,153.0,57,4.84,1,September,1
1,1,28806,Entire home/apt,7,5,5,1,1,180.0,190,4.93,1,July,1
0,1,28805,Private room,2,5,3,0,1,51.0,100,4.69,1,July,1
1,1,28806,Entire home/apt,4,5,4,1,1,182.0,183,4.95,1,August,1
1,1,28804,Entire home/apt,4,5,5,1,1,247.0,12,4.92,1,August,1
0,0,28801,Hotel room,2,4,0,0,1,278.0,3,5.0,1,June,1
0,1,28803,Entire home/apt,4,5,5,1,1,149.0,1,5.0,1,August,0
1,1,28804,Entire home/apt,2,5,2,0,1,98.0,133,4.97,0,August,1
1,1,28804,Entire home/apt,10,5,5,1,1,368.0,89,4.97,1,June,1
1,1,28715,Entire home/apt,7,5,2,0,1,95.0,13,4.62,1,June,0
1,1,28806,Entire home/apt,4,5,4,1,1,95.0,59,4.97,1,July,1
1,1,28806,Entire home/apt,4,5,2,1,1,105.0,108,5.0,0,June,1
1,1,28806,Private room,2,5,2,1,1,70.0,83,4.9,0,September,1
0,1,28715,Entire home/apt,5,4,4,0,1,143.0,3,5.0,1,August,1
1,1,28803,Entire home/apt,2,5,3,1,1,102.0,115,4.9,1,August,1
1,1,28803,Entire home/apt,16,5,5,0,1,994.0,0,0.0,1,June,0
0,1,28804,Entire home/apt,4,4,0,0,1,72.0,0,0.0,0,June,0
1,1,28801,Private room,2,5,1,0,1,173.0,5,5.0,1,July,1
1,0,28704,Entire home/apt,8,5,4,0,1,399.0,11,4.91,1,July,0
1,1,28806,Shared room,1,5,5,1,1,33.0,90,4.71,1,August,1
0,1,28804,Entire home/apt,6,4,5,1,1,189.0,25,4.72,1,September,1
1,0,28806,Entire home/apt,2,5,5,1,1,75.0,149,4.81,0,June,1
1,1,28805,Entire home/apt,2,5,5,0,1,61.0,106,4.98,1,August,0
1,1,28801,Entire home/apt,4,5,5,0,1,145.0,25,4.64,1,June,1
1,1,28806,Entire home/apt,5,5,5,1,1,181.0,61,4.93,1,August,1
0,0,28804,Entire home/apt,2,5,5,0,1,90.0,3,5.0,0,July,0
0,0,28806,Entire home/apt,2,4,3,0,0,186.0,0,0.0,1,August,1
1,1,28803,Entire home/apt,6,5,5,1,1,94.0,302,4.85,1,September,1
1,1,28805,Private room,3,5,5,0,1,47.0,142,4.86,0,June,0
1,1,28804,Entire home/apt,2,5,3,0,1,79.0,194,4.99,1,August,1
1,1,28804,Entire home/apt,2,5,3,1,1,115.0,79,4.97,1,August,1
1,1,28806,Entire home/apt,4,3,5,1,1,152.0,22,4.86,0,September,1
1,1,28801,Entire home/apt,4,4,1,0,1,115.0,248,4.98,0,July,0
1,1,28805,Entire home/apt,2,5,3,1,1,68.0,197,4.97,1,July,1
0,1,28803,Entire home/apt,4,5,5,1,1,210.0,0,0.0,1,June,0
1,1,28806,Entire home/apt,4,5,3,0,1,129.0,104,4.88,1,September,1
1,1,28801,Entire home/apt,4,5,3,0,1,129.0,55,4.78,1,August,1
1,1,28803,Entire home/apt,3,4,1,0,1,138.0,532,4.98,1,June,0
0,0,28806,Entire home/apt,4,5,2,1,1,48.0,11,4.91,0,August,0
0,0,28801,Entire home/apt,4,5,4,1,1,180.0,319,4.86,0,September,0
1,1,28805,Entire home/apt,2,4,4,1,1,103.0,245,4.84,0,June,1
1,1,28801,Entire home/apt,2,5,5,1,1,147.0,311,4.92,1,June,0
1,1,28803,Entire home/apt,12,5,5,1,1,241.0,8,4.88,1,June,1
1,0,28801,Entire home/apt,7,5,5,0,1,136.0,125,4.86,1,August,1
0,1,28804,Entire home/apt,2,4,2,1,1,98.0,134,4.75,0,September,1
1,1,28804,Entire home/apt,4,5,5,1,1,75.0,296,4.98,1,July,1
1,1,28803,Private room,2,5,2,1,1,46.0,669,4.7,0,July,1
0,0,28804,Private room,2,5,3,0,0,806.0,0,0.0,1,August,1
1,0,28806,Entire home/apt,2,5,4,1,1,115.0,228,4.97,0,September,1
0,0,28732,Entire home/apt,4,5,5,1,1,101.0,91,4.75,0,June,1
1,1,28805,Entire home/apt,6,5,4,0,1,145.0,22,5.0,1,August,1
0,1,28806,Entire home/apt,9,5,5,1,1,110.0,3,5.0,0,July,0
0,0,28806,Entire home/apt,2,5,5,1,1,49.0,216,4.92,1,September,0
1,1,28806,Entire home/apt,6,5,5,1,1,70.0,221,4.98,1,September,0
1,1,28801,Private room,2,5,1,0,1,219.0,12,5.0,1,August,1
1,1,28805,Entire home/apt,12,5,5,1,1,377.0,134,4.99,1,July,1
0,1,28806,Private room,2,5,5,1,1,54.0,113,4.88,0,August,1
1,1,28801,Hotel room,2,5,4,1,1,250.0,24,4.86,0,June,1
0,0,28715,Entire home/apt,14,4,4,1,1,674.0,0,0.0,1,July,1
1,0,28804,Entire home/apt,4,4,5,1,1,97.0,62,4.97,1,August,0
0,1,28803,Entire home/apt,8,4,4,1,1,540.0,5,5.0,1,July,0
1,1,28801,Private room,2,4,0,0,1,250.0,4,5.0,1,September,1
1,1,28803,Entire home/apt,4,5,5,1,1,308.0,27,4.96,1,August,1
1,1,28806,Entire home/apt,2,5,3,1,1,77.0,47,5.0,1,July,1
1,1,28806,Entire home/apt,4,2,5,0,1,180.0,78,4.79,0,July,1
0,0,28804,Entire home/apt,8,5,5,1,1,391.0,36,4.89,0,July,0
1,1,28803,Entire home/apt,6,5,5,1,1,306.0,27,5.0,1,July,0
0,0,28801,Entire home/apt,4,4,1,0,1,103.0,296,4.92,1,September,1
1,1,28806,Entire home/apt,4,5,5,1,1,142.0,258,4.88,1,August,1
1,0,28803,Entire home/apt,4,5,4,0,1,88.0,112,4.93,1,July,1
1,1,28801,Entire home/apt,6,5,4,1,1,96.0,446,4.91,0,July,0
1,0,28805,Entire home/apt,2,4,2,0,1,95.0,33,5.0,0,June,0
0,1,28801,Entire home/apt,11,5,5,1,0,812.0,45,4.93,0,June,1
0,0,28805,Entire home/apt,2,5,3,0,0,1874.0,0,0.0,1,July,0
0,0,28801,Hotel room,2,4,0,0,1,393.0,1,5.0,1,August,1
1,0,28805,Entire home/apt,6,5,5,1,1,129.0,214,5.0,1,July,0
0,0,28803,Private room,2,5,5,0,1,65.0,3,5.0,0,June,1
0,0,28804,Entire home/apt,4,4,0,0,1,250.0,14,4.21,0,September,1
1,1,28805,Entire home/apt,10,5,5,1,1,327.0,172,4.94,0,July,1
1,1,28806,Entire home/apt,3,5,3,0,1,112.0,118,4.91,0,August,0
1,1,28801,Entire home/apt,4,5,5,1,1,155.0,2,5.0,0,July,0
1,1,28704,Entire home/apt,8,5,5,1,0,251.0,0,0.0,1,September,1
0,1,28801,Entire home/apt,2,5,5,0,1,79.0,217,4.71,0,July,0
0,0,28801,Private room,2,5,3,1,0,348.0,0,0.0,1,September,1
0,1,28801,Private room,2,5,2,0,1,133.0,67,4.63,1,July,1
1,1,28804,Private room,3,5,3,1,1,127.0,48,4.85,0,September,1
1,1,28805,Entire home/apt,7,5,5,1,1,300.0,68,5.0,0,June,0
1,1,28806,Entire home/apt,6,5,5,1,1,117.0,45,4.84,0,August,1
0,1,28704,Entire home/apt,6,4,0,0,0,208.0,3,5.0,1,September,1
0,1,28806,Entire home/apt,4,5,5,1,1,182.0,79,4.99,1,August,1
1,0,28806,Entire home/apt,2,5,4,1,1,110.0,36,4.89,1,July,1
1,1,28715,Private room,2,5,3,1,1,88.0,91,4.96,0,July,1
1,0,28715,Entire home/apt,5,5,3,0,1,56.0,110,4.95,1,July,0
1,1,28732,Entire home/apt,2,5,3,0,1,33.0,90,4.42,0,September,0
1,0,28805,Entire home/apt,8,5,5,1,1,348.0,123,4.86,1,July,0
1,1,28804,Entire home/apt,4,5,5,1,1,93.0,241,4.98,1,July,0
1,1,28803,Entire home/apt,4,5,5,1,1,60.0,0,0.0,0,August,0
1,1,28801,Entire home/apt,4,5,4,0,1,118.0,140,4.91,1,August,0
1,1,28704,Entire home/apt,3,5,3,1,1,100.0,30,5.0,1,June,1
1,1,28806,Entire home/apt,6,5,5,0,1,372.0,18,4.83,1,August,1
1,1,28801,Entire home/apt,4,5,5,0,1,135.0,72,4.97,1,August,0
1,0,28801,Private room,4,5,1,1,1,75.0,92,4.99,0,September,0
0,1,28704,Entire home/apt,6,4,2,0,1,175.0,34,4.76,0,June,0
0,1,28806,Private room,2,5,3,1,1,49.0,7,5.0,1,July,0
1,1,28806,Entire home/apt,2,5,3,1,1,87.0,257,4.89,1,September,1
1,1,28805,Entire home/apt,6,4,4,1,1,300.0,190,4.81,0,August,1
1,0,28805,Entire home/apt,8,5,5,1,1,83.0,252,4.97,1,July,0
1,1,28801,Entire home/apt,4,5,5,1,1,266.0,70,5.0,1,August,1
0,1,28806,Entire home/apt,8,5,5,1,1,355.0,233,4.78,1,July,1
1,0,28806,Entire home/apt,4,5,5,0,1,83.0,177,4.91,1,June,1
1,0,28803,Entire home/apt,4,5,5,0,1,199.0,157,4.88,1,September,1
1,1,28801,Entire home/apt,4,5,5,1,1,329.0,9,4.33,1,July,1
1,1,28801,Entire home/apt,4,4,1,0,1,238.0,140,4.96,0,July,1
1,1,28801,Entire home/apt,2,4,1,1,1,80.0,1,5.0,0,September,0
1,1,28704,Entire home/apt,4,5,5,1,1,142.0,28,4.93,1,July,1
1,1,28803,Entire home/apt,4,5,3,1,1,84.0,89,4.88,0,June,0
0,1,28806,Entire home/apt,2,5,3,0,0,60.0,5,4.8,1,June,1
1,1,28801,Entire home/apt,2,5,3,1,1,132.0,142,4.95,1,June,1
1,1,28801,Entire home/apt,6,4,4,0,1,281.0,67,4.85,1,June,1
1,1,28806,Private room,2,5,5,1,1,52.0,21,4.8,0,July,0
1,1,28801,Entire home/apt,2,5,1,0,1,95.0,47,5.0,1,September,0
1,0,28805,Private room,4,5,3,0,1,62.0,138,4.92,1,September,1
1,1,28806,Entire home/apt,8,5,5,1,1,293.0,24,4.79,1,July,1
1,1,28801,Entire home/apt,3,5,5,1,1,75.0,13,5.0,0,August,0
1,1,28806,Entire home/apt,4,4,5,1,1,100.0,55,4.82,1,September,1
0,1,28804,Private room,2,5,0,0,1,300.0,5,5.0,1,August,1
1,1,28806,Entire home/apt,2,5,4,1,1,80.0,305,4.88,1,July,1
0,1,28704,Entire home/apt,4,5,5,1,1,195.0,22,4.91,0,June,0
1,1,28804,Entire home/apt,2,5,3,1,1,109.0,196,4.97,0,August,1
1,1,28806,Entire home/apt,4,5,5,1,1,163.0,131,4.71,0,August,1
1,1,28806,Entire home/apt,2,4,5,1,1,195.0,34,4.88,0,June,1
1,0,28806,Entire home/apt,2,5,5,1,1,81.0,57,4.91,1,June,0
1,1,28806,Entire home/apt,6,5,5,1,1,49.0,164,4.73,0,July,0
1,0,28704,Entire home/apt,4,5,3,0,1,75.0,91,4.95,0,July,1
1,0,28805,Private room,6,5,3,0,1,87.0,85,4.91,1,July,1
1,1,28801,Entire home/apt,4,5,5,1,1,182.0,30,4.97,1,August,1
1,1,28801,Entire home/apt,4,5,5,0,1,174.0,63,4.56,1,September,0
1,1,28806,Entire home/apt,5,5,3,1,1,135.0,36,4.94,0,September,1
1,0,28715,Entire home/apt,5,5,3,0,1,60.0,120,4.95,1,September,0
1,1,28805,Entire home/apt,2,5,3,0,1,83.0,134,4.92,1,September,1
0,0,28801,Private room,2,5,2,1,1,356.0,1,1.0,1,September,1
1,1,28801,Private room,2,5,3,0,1,57.0,1050,4.67,1,August,1
1,1,28805,Entire home/apt,4,4,2,1,1,175.0,17,4.65,0,June,1
1,0,28803,Entire home/apt,4,5,5,0,1,145.0,58,4.91,1,July,1
0,1,28801,Private room,2,4,2,0,1,121.0,101,4.42,1,August,1
1,0,28806,Entire home/apt,4,5,3,0,1,90.0,59,5.0,1,July,1
1,1,28805,Entire home/apt,2,5,4,1,1,109.0,84,4.96,1,July,1
1,1,28801,Entire home/apt,5,4,1,0,0,275.0,65,4.95,1,July,1
1,1,28801,Entire home/apt,3,5,4,0,1,88.0,396,4.75,1,July,1
1,0,28805,Entire home/apt,4,5,5,1,1,146.0,31,4.9,1,August,1
1,0,28806,Entire home/apt,4,5,2,1,1,84.0,168,4.92,0,June,1
0,1,28804,Entire home/apt,6,5,4,1,1,140.0,167,4.48,1,June,1
1,1,28806,Entire home/apt,5,5,5,1,1,93.0,55,4.96,1,August,1
0,1,28806,Entire home/apt,4,5,3,0,1,73.0,86,4.8,1,June,1
1,1,28805,Entire home/apt,2,5,4,1,1,90.0,221,4.98,1,August,1
1,1,28801,Entire home/apt,4,5,5,0,1,198.0,56,4.57,1,June,1
0,0,28801,Private room,2,2,0,0,1,299.0,0,0.0,1,August,1
1,1,28801,Private room,2,5,3,1,1,185.0,0,0.0,0,July,1
1,1,28805,Entire home/apt,2,5,5,1,1,51.0,0,0.0,1,July,0
1,1,28805,Entire home/apt,2,5,3,1,1,68.0,211,4.97,1,September,1
1,0,28801,Entire home/apt,2,5,0,0,1,49.0,5,5.0,0,August,0
1,1,28803,Entire home/apt,8,5,5,1,1,281.0,120,4.83,1,September,1
0,1,28806,Entire home/apt,2,4,1,0,1,111.0,44,4.77,1,July,1
1,1,28806,Entire home/apt,2,5,5,1,1,96.0,344,4.93,0,June,0
1,1,28801,Entire home/apt,2,5,3,1,1,170.0,137,5.0,0,September,0
1,1,28801,Entire home/apt,2,5,3,1,1,127.0,98,4.98,0,August,1
0,1,28805,Entire home/apt,4,5,5,1,1,220.0,8,5.0,1,July,1
1,1,28805,Private room,2,5,5,1,1,89.0,51,4.98,0,September,1
0,1,28801,Entire home/apt,4,3,3,0,0,221.0,5,4.4,1,June,1
0,1,28806,Private room,2,5,3,1,1,91.0,31,4.97,0,September,1
1,1,28804,Entire home/apt,2,5,3,1,1,115.0,306,5.0,1,June,1
0,1,28801,Entire home/apt,4,5,5,0,1,209.0,366,4.73,1,July,1
1,0,28806,Private room,2,5,1,0,1,70.0,146,4.81,1,August,0
1,1,28806,Entire home/apt,6,5,5,1,1,325.0,55,4.91,0,September,1
1,1,28806,Private room,4,5,5,1,1,127.0,50,4.8,1,July,1
1,1,28806,Entire home/apt,2,5,4,1,1,80.0,323,4.87,1,September,1
1,1,28804,Entire home/apt,4,5,4,1,1,151.0,428,4.97,1,June,0
1,1,28803,Entire home/apt,6,5,5,1,1,250.0,78,5.0,0,July,0
0,1,28801,Entire home/apt,4,5,5,1,1,185.0,61,4.73,1,September,1
1,1,28715,Entire home/apt,4,5,4,1,1,125.0,55,4.96,1,June,1
0,1,28806,Entire home/apt,10,5,5,1,1,265.0,84,4.74,1,September,1
0,1,28806,Entire home/apt,6,4,1,0,1,170.0,0,0.0,0,June,0
1,1,28803,Entire home/apt,6,5,4,1,1,280.0,11,4.91,1,June,1
1,1,28803,Entire home/apt,4,5,5,1,1,50.0,14,5.0,0,September,0
1,0,28801,Entire home/apt,4,5,5,1,1,200.0,65,4.98,1,July,1
1,0,28805,Entire home/apt,5,5,5,1,1,281.0,50,5.0,1,September,1
1,1,28804,Entire home/apt,6,5,5,1,1,325.0,161,4.96,0,September,1
1,1,28804,Entire home/apt,8,5,5,1,1,206.0,123,4.89,1,September,1
1,1,28805,Entire home/apt,4,4,5,1,1,145.0,30,4.93,0,August,1
1,1,28803,Entire home/apt,2,4,4,1,1,144.0,18,4.94,0,July,1
1,1,28805,Entire home/apt,4,5,5,1,1,280.0,8,5.0,1,August,0
1,1,28801,Entire home/apt,6,5,4,1,1,96.0,462,4.92,0,September,0
1,1,28803,Entire home/apt,2,4,3,0,1,167.0,10,4.9,1,August,1
0,1,28803,Entire home/apt,2,4,0,0,1,88.0,11,4.9,0,September,0
1,0,28804,Private room,2,5,1,0,1,132.0,110,4.98,1,August,1
1,1,28805,Private room,2,5,2,1,1,76.0,81,4.99,0,August,1
1,1,28801,Entire home/apt,5,5,3,1,1,146.0,67,4.82,1,June,1
1,0,28806,Entire home/apt,2,5,4,1,1,115.0,222,4.97,0,August,1
1,0,28806,Entire home/apt,6,5,5,1,1,180.0,41,4.95,1,July,0
1,0,28806,Entire home/apt,5,5,3,0,1,135.0,34,4.85,0,July,0
1,1,28801,Entire home/apt,6,5,5,1,1,381.0,7,5.0,1,June,1
1,1,28801,Entire home/apt,4,3,4,0,0,281.0,64,4.89,1,August,1
1,0,28806,Entire home/apt,4,5,3,0,1,122.0,76,4.92,1,August,1
1,1,28804,Entire home/apt,5,5,5,1,1,126.0,92,4.96,1,September,1
1,1,28704,Entire home/apt,6,5,5,1,1,256.0,13,5.0,1,August,1
1,1,28803,Entire home/apt,3,5,5,1,1,81.0,21,5.0,0,June,0
1,1,28803,Private room,6,5,3,0,1,70.0,87,5.0,1,September,0
0,1,28732,Entire home/apt,2,5,5,0,1,85.0,32,5.0,0,June,1
1,0,28805,Entire home/apt,10,4,1,0,1,400.0,8,5.0,0,July,0
1,1,28801,Private room,2,5,1,1,1,92.0,314,4.8,0,June,1
1,1,28806,Private room,4,5,4,1,1,82.0,105,4.92,1,July,1
1,1,28704,Private room,2,5,3,1,1,42.0,33,4.97,0,July,0
0,1,28806,Entire home/apt,2,5,2,1,1,91.0,150,4.85,1,August,1
0,1,28806,Entire home/apt,8,5,5,0,1,195.0,2,5.0,1,July,1
0,0,28803,Entire home/apt,7,5,5,1,1,232.0,9,5.0,1,August,1
1,1,28801,Entire home/apt,4,5,5,1,1,59.0,6,5.0,1,August,0
1,0,28801,Private room,3,4,0,0,1,182.0,1,5.0,0,June,0
1,1,28801,Entire home/apt,8,4,4,0,1,424.0,51,4.82,1,June,1
0,1,28801,Entire home/apt,6,4,0,0,1,300.0,0,0.0,0,June,0
1,1,28803,Entire home/apt,2,5,3,0,1,100.0,249,4.96,0,June,1
1,1,28804,Entire home/apt,2,5,5,1,1,195.0,81,4.96,0,July,0
1,1,28803,Entire home/apt,8,5,3,0,1,105.0,25,4.88,1,August,1
1,1,28801,Entire home/apt,2,5,5,0,1,195.0,110,4.96,1,August,1
1,0,28806,Entire home/apt,4,5,5,1,1,185.0,167,4.95,1,July,0
1,1,28806,Entire home/apt,3,5,4,0,1,70.0,99,4.95,1,June,1
1,1,28806,Entire home/apt,4,5,5,1,1,101.0,212,4.94,1,September,1
1,1,28806,Entire home/apt,4,5,5,1,0,160.0,69,4.96,0,August,1
0,1,28715,Entire home/apt,2,5,5,1,1,114.0,26,4.73,1,July,1
1,0,28806,Entire home/apt,2,5,5,1,1,92.0,71,4.99,0,July,1
1,1,28801,Hotel room,2,5,2,1,1,363.0,24,4.96,1,August,1
1,1,28801,Entire home/apt,2,5,5,1,1,70.0,180,4.79,1,August,0
1,1,28806,Entire home/apt,4,5,4,1,1,91.0,202,4.93,0,June,0
0,0,28704,Entire home/apt,2,5,4,1,1,169.0,1,5.0,1,June,0
1,1,28806,Entire home/apt,4,5,4,1,1,128.0,229,4.9,0,June,1
1,1,28801,Private room,3,5,0,1,1,176.0,8,4.88,1,July,1
1,0,28806,Entire home/apt,6,5,5,1,1,134.0,59,4.98,0,June,1
0,1,28801,Private room,2,5,2,0,1,116.0,15,4.27,1,September,1
1,1,28803,Entire home/apt,4,5,1,1,1,147.0,7,5.0,1,July,1
1,1,28801,Entire home/apt,2,5,5,0,1,147.0,99,4.94,0,June,1
1,0,28704,Entire home/apt,5,5,5,1,1,150.0,82,4.8,0,June,0
1,1,28801,Entire home/apt,6,5,5,1,1,542.0,13,4.92,1,July,0
0,1,28801,Entire home/apt,3,5,3,0,1,141.0,20,4.75,0,August,0
1,1,28805,Private room,2,5,5,1,1,47.0,195,4.61,0,June,1
0,1,28805,Entire home/apt,8,4,4,1,1,435.0,2,4.5,1,June,1
0,1,28806,Entire home/apt,4,5,5,1,1,162.0,26,5.0,1,June,1
1,1,28806,Entire home/apt,5,5,3,0,1,135.0,36,4.83,0,September,1
1,1,28804,Entire home/apt,4,5,5,1,1,159.0,43,4.77,0,June,1
1,1,28801,Entire home/apt,6,4,1,0,1,249.0,202,5.0,0,June,1
1,1,28805,Entire home/apt,4,5,5,1,1,508.0,354,4.99,0,September,1
1,0,28804,Entire home/apt,2,5,5,1,1,90.0,79,4.97,1,June,1
1,0,28704,Entire home/apt,8,5,5,1,1,229.0,12,5.0,0,July,1
1,1,28803,Entire home/apt,12,5,5,1,1,288.0,19,4.84,1,September,1
1,1,28801,Entire home/apt,6,5,5,1,1,381.0,34,4.79,1,June,1
0,1,28805,Entire home/apt,3,5,3,1,1,130.0,8,4.63,0,August,0
1,0,28803,Entire home/apt,4,5,4,1,1,145.0,28,4.96,0,August,0
1,1,28801,Entire home/apt,4,5,5,0,1,55.0,135,4.84,0,June,0
1,0,28806,Entire home/apt,2,5,5,1,1,82.0,40,4.95,0,August,1
1,1,28803,Entire home/apt,2,5,3,1,1,82.0,241,4.93,0,July,1
1,1,28801,Hotel room,12,5,3,1,1,808.0,9,4.89,1,June,1
1,1,28804,Entire home/apt,4,5,5,1,1,89.0,305,4.98,1,August,0
1,1,28805,Entire home/apt,4,5,5,0,1,135.0,52,4.98,1,July,0
1,1,28801,Shared room,1,5,1,0,0,35.0,53,4.7,1,September,1
1,1,28806,Private room,2,5,3,1,1,101.0,35,4.89,0,September,1
1,1,28801,Entire home/apt,2,5,5,0,1,151.0,74,4.8,1,September,1
0,1,28806,Entire home/apt,2,5,3,0,1,109.0,178,4.95,1,September,0
1,0,28806,Entire home/apt,6,5,5,1,1,180.0,46,4.96,1,August,1
1,1,28801,Entire home/apt,2,5,4,1,1,123.0,201,5.0,0,June,1
1,1,28804,Entire home/apt,14,5,5,1,1,336.0,189,4.93,0,August,1
0,1,28805,Entire home/apt,4,5,0,1,1,127.0,15,4.47,0,August,1
1,1,28801,Entire home/apt,6,4,5,0,1,381.0,41,4.88,1,August,1
0,1,28715,Entire home/apt,6,5,5,1,1,153.0,84,4.88,1,June,0
1,1,28805,Entire home/apt,12,5,5,1,1,671.0,118,4.96,0,September,1
0,0,28803,Entire home/apt,4,4,1,0,1,196.0,14,4.79,1,September,1
1,0,28806,Entire home/apt,4,2,0,0,1,19.0,56,4.79,1,June,1
1,1,28804,Entire home/apt,4,5,5,0,1,281.0,33,4.82,1,September,1
1,1,28801,Entire home/apt,4,5,5,1,1,481.0,13,4.85,1,July,0
0,1,28806,Entire home/apt,2,2,1,0,1,72.0,19,4.95,1,June,1
0,0,28805,Entire home/apt,4,4,0,0,0,176.0,0,0.0,1,June,1
1,1,28803,Entire home/apt,2,4,2,1,1,119.0,14,5.0,1,July,1
1,1,28801,Entire home/apt,2,5,4,0,1,48.0,3,5.0,0,July,0
0,1,28804,Entire home/apt,3,5,4,1,1,132.0,122,4.86,0,September,1
